# Generated: 2026-07-28T14:57:42.405618
# Sample: sample1
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10062
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000002114-1	sample1	Region 3	4	2
cellid_000002115-1	sample1	Region 3	1	4
cellid_000002125-1	sample1	Region 3	0	0
cellid_000002128-1	sample1	Region 3	4	2
cellid_000002131-1	sample1	Region 3	0	0
cellid_000002137-1	sample1	Region 3	7	6
cellid_000002139-1	sample1	Region 3	1	4
cellid_000002148-1	sample1	Region 3	4	2
cellid_000002152-1	sample1	Region 3	4	2
cellid_000002154-1	sample1	Region 3	1	4
cellid_000002157-1	sample1	Region 3	0	0
cellid_000002159-1	sample1	Region 3	7	6
cellid_000002160-1	sample1	Region 3	1	4
cellid_000002162-1	sample1	Region 3	7	6
cellid_000002168-1	sample1	Region 3	1	4
cellid_000002169-1	sample1	Region 3	4	2
cellid_000002171-1	sample1	Region 3	4	2
cellid_000002173-1	sample1	Region 3	4	2
cellid_000002182-1	sample1	Region 3	4	2
cellid_000002185-1	sample1	Region 3	0	0
cellid_000002187-1	sample1	Region 3	1	4
cellid_000002188-1	sample1	Region 3	7	6
cellid_000002190-1	sample1	Region 3	1	4
cellid_000002205-1	sample1	Region 3	1	4
cellid_000002206-1	sample1	Region 3	7	6
cellid_000002208-1	sample1	Region 3	0	6
cellid_000002209-1	sample1	Region 3	1	4
cellid_000002216-1	sample1	Region 3	1	4
cellid_000002223-1	sample1	Region 3	0	0
cellid_000002226-1	sample1	Region 3	8	4
cellid_000002232-1	sample1	Region 3	4	2
cellid_000002234-1	sample1	Region 3	1	4
cellid_000002235-1	sample1	Region 3	1	4
cellid_000002236-1	sample1	Region 3	7	6
cellid_000002238-1	sample1	Region 3	0	0
cellid_000002246-1	sample1	Region 3	1	4
cellid_000002251-1	sample1	Region 3	4	2
cellid_000002252-1	sample1	Region 3	1	4
cellid_000002253-1	sample1	Region 3	1	4
cellid_000002254-1	sample1	Region 3	8	2
cellid_000002256-1	sample1	Region 3	0	0
cellid_000002259-1	sample1	Region 3	0	0
cellid_000002264-1	sample1	Region 3	4	2
cellid_000002268-1	sample1	Region 3	1	4
cellid_000002271-1	sample1	Region 3	0	4
cellid_000002272-1	sample1	Region 3	1	4
cellid_000002274-1	sample1	Region 3	1	4
cellid_000002286-1	sample1	Region 3	4	2
cellid_000002289-1	sample1	Region 3	8	2
cellid_000002290-1	sample1	Region 3	4	2
cellid_000002298-1	sample1	Region 3	1	4
cellid_000002301-1	sample1	Region 3	4	2
cellid_000002302-1	sample1	Region 3	1	2
cellid_000002303-1	sample1	Region 3	4	2
cellid_000002304-1	sample1	Region 3	4	2
cellid_000002308-1	sample1	Region 3	1	4
cellid_000002310-1	sample1	Region 3	0	0
cellid_000002311-1	sample1	Region 3	13	16
cellid_000002313-1	sample1	Region 3	1	4
cellid_000002317-1	sample1	Region 3	1	4
cellid_000002322-1	sample1	Region 3	0	0
cellid_000002330-1	sample1	Region 3	4	2
cellid_000002331-1	sample1	Region 3	0	0
cellid_000002335-1	sample1	Region 3	8	9
cellid_000002336-1	sample1	Region 3	8	2
cellid_000002341-1	sample1	Region 3	4	2
cellid_000002346-1	sample1	Region 3	1	4
cellid_000002347-1	sample1	Region 3	1	4
cellid_000002354-1	sample1	Region 3	4	2
cellid_000002358-1	sample1	Region 3	1	7
cellid_000002359-1	sample1	Region 3	0	0
cellid_000002364-1	sample1	Region 3	4	2
cellid_000002367-1	sample1	Region 3	0	0
cellid_000002374-1	sample1	Region 3	1	4
cellid_000002376-1	sample1	Region 3	13	16
cellid_000002382-1	sample1	Region 3	7	6
cellid_000002391-1	sample1	Region 3	0	0
cellid_000002392-1	sample1	Region 3	1	4
cellid_000002394-1	sample1	Region 3	1	4
cellid_000002396-1	sample1	Region 3	4	2
cellid_000002398-1	sample1	Region 3	8	2
cellid_000002399-1	sample1	Region 3	0	0
cellid_000002406-1	sample1	Region 3	7	6
cellid_000002415-1	sample1	Region 3	0	0
cellid_000002418-1	sample1	Region 3	7	6
cellid_000002425-1	sample1	Region 3	1	4
cellid_000002426-1	sample1	Region 3	13	16
cellid_000002428-1	sample1	Region 3	4	2
cellid_000002433-1	sample1	Region 3	1	4
cellid_000002438-1	sample1	Region 3	7	6
cellid_000002440-1	sample1	Region 3	1	7
cellid_000002443-1	sample1	Region 3	0	0
cellid_000002450-1	sample1	Region 3	8	9
cellid_000002456-1	sample1	Region 3	1	4
cellid_000002457-1	sample1	Region 3	1	4
cellid_000002460-1	sample1	Region 3	0	6
cellid_000002467-1	sample1	Region 3	4	2
cellid_000002469-1	sample1	Region 3	0	0
cellid_000002473-1	sample1	Region 3	4	2
cellid_000002474-1	sample1	Region 3	4	2
cellid_000002476-1	sample1	Region 3	4	2
cellid_000002477-1	sample1	Region 3	4	2
cellid_000002478-1	sample1	Region 3	1	4
cellid_000002489-1	sample1	Region 3	1	4
cellid_000002490-1	sample1	Region 3	0	0
cellid_000002495-1	sample1	Region 3	4	2
cellid_000002496-1	sample1	Region 3	0	0
cellid_000002501-1	sample1	Region 3	1	7
cellid_000002502-1	sample1	Region 3	0	0
cellid_000002513-1	sample1	Region 3	7	6
cellid_000002521-1	sample1	Region 3	0	2
cellid_000002523-1	sample1	Region 3	4	2
cellid_000002524-1	sample1	Region 3	4	2
cellid_000002526-1	sample1	Region 3	0	0
cellid_000002535-1	sample1	Region 3	4	2
cellid_000002543-1	sample1	Region 3	1	4
cellid_000002545-1	sample1	Region 3	4	2
cellid_000002546-1	sample1	Region 3	1	4
cellid_000002550-1	sample1	Region 3	7	6
cellid_000002553-1	sample1	Region 3	0	0
cellid_000002554-1	sample1	Region 3	1	4
cellid_000002556-1	sample1	Region 3	4	2
cellid_000002558-1	sample1	Region 3	0	0
cellid_000002571-1	sample1	Region 3	1	4
cellid_000002573-1	sample1	Region 3	7	6
cellid_000002577-1	sample1	Region 3	0	0
cellid_000002578-1	sample1	Region 3	0	0
cellid_000002585-1	sample1	Region 3	4	2
cellid_000002592-1	sample1	Region 3	7	6
cellid_000002594-1	sample1	Region 3	7	6
cellid_000002597-1	sample1	Region 3	4	2
cellid_000002601-1	sample1	Region 3	1	4
cellid_000002605-1	sample1	Region 3	0	0
cellid_000002617-1	sample1	Region 3	1	4
cellid_000002618-1	sample1	Region 3	1	4
cellid_000002623-1	sample1	Region 3	1	4
cellid_000002625-1	sample1	Region 3	4	2
cellid_000002626-1	sample1	Region 3	4	2
cellid_000002633-1	sample1	Region 3	4	6
cellid_000002634-1	sample1	Region 3	4	2
cellid_000002638-1	sample1	Region 3	4	2
cellid_000002642-1	sample1	Region 3	0	0
cellid_000002644-1	sample1	Region 3	4	2
cellid_000002646-1	sample1	Region 3	0	0
cellid_000002647-1	sample1	Region 3	7	6
cellid_000002652-1	sample1	Region 3	0	0
cellid_000002657-1	sample1	Region 3	0	0
cellid_000002661-1	sample1	Region 3	1	4
cellid_000002668-1	sample1	Region 3	7	6
cellid_000002672-1	sample1	Region 3	1	4
cellid_000002680-1	sample1	Region 3	7	6
cellid_000002689-1	sample1	Region 3	4	2
cellid_000002695-1	sample1	Region 3	0	0
cellid_000002705-1	sample1	Region 3	1	4
cellid_000002706-1	sample1	Region 3	7	6
cellid_000002709-1	sample1	Region 3	4	2
cellid_000002711-1	sample1	Region 3	7	6
cellid_000002712-1	sample1	Region 3	7	6
cellid_000002713-1	sample1	Region 3	4	2
cellid_000002714-1	sample1	Region 3	6	5
cellid_000002724-1	sample1	Region 3	8	9
cellid_000002738-1	sample1	Region 3	7	6
cellid_000002739-1	sample1	Region 3	0	0
cellid_000002751-1	sample1	Region 3	7	6
cellid_000002752-1	sample1	Region 3	1	4
cellid_000002755-1	sample1	Region 3	0	0
cellid_000002766-1	sample1	Region 3	4	2
cellid_000002772-1	sample1	Region 3	0	0
cellid_000002773-1	sample1	Region 3	1	4
cellid_000002781-1	sample1	Region 3	4	2
cellid_000002784-1	sample1	Region 3	0	0
cellid_000002785-1	sample1	Region 3	4	2
cellid_000002786-1	sample1	Region 3	7	6
cellid_000002797-1	sample1	Region 3	1	4
cellid_000002800-1	sample1	Region 3	0	0
cellid_000002810-1	sample1	Region 3	0	0
cellid_000002817-1	sample1	Region 3	1	4
cellid_000002819-1	sample1	Region 3	0	0
cellid_000002820-1	sample1	Region 3	4	2
cellid_000002823-1	sample1	Region 3	6	5
cellid_000002824-1	sample1	Region 3	1	4
cellid_000002827-1	sample1	Region 3	1	7
cellid_000002837-1	sample1	Region 3	4	2
cellid_000002842-1	sample1	Region 3	7	6
cellid_000002843-1	sample1	Region 3	7	6
cellid_000002853-1	sample1	Region 3	0	0
cellid_000002855-1	sample1	Region 3	1	4
cellid_000002856-1	sample1	Region 3	6	5
cellid_000002858-1	sample1	Region 3	6	5
cellid_000002861-1	sample1	Region 3	1	4
cellid_000002863-1	sample1	Region 3	0	0
cellid_000002864-1	sample1	Region 3	6	5
cellid_000002867-1	sample1	Region 3	0	0
cellid_000002873-1	sample1	Region 3	6	5
cellid_000002882-1	sample1	Region 3	1	4
cellid_000002885-1	sample1	Region 3	0	0
cellid_000002886-1	sample1	Region 3	6	5
cellid_000002893-1	sample1	Region 3	7	6
cellid_000002895-1	sample1	Region 3	1	4
cellid_000002897-1	sample1	Region 3	6	5
cellid_000002898-1	sample1	Region 3	7	6
cellid_000002905-1	sample1	Region 3	7	6
cellid_000002915-1	sample1	Region 3	4	2
cellid_000002916-1	sample1	Region 3	6	5
cellid_000002917-1	sample1	Region 3	0	0
cellid_000002921-1	sample1	Region 3	1	5
cellid_000002924-1	sample1	Region 3	1	4
cellid_000002925-1	sample1	Region 3	0	0
cellid_000002937-1	sample1	Region 3	4	4
cellid_000002938-1	sample1	Region 3	0	0
cellid_000002940-1	sample1	Region 3	7	6
cellid_000002943-1	sample1	Region 3	4	2
cellid_000002944-1	sample1	Region 3	0	0
cellid_000002945-1	sample1	Region 3	6	5
cellid_000002946-1	sample1	Region 3	0	0
cellid_000002957-1	sample1	Region 3	6	5
cellid_000002958-1	sample1	Region 3	6	5
cellid_000002962-1	sample1	Region 3	0	0
cellid_000002969-1	sample1	Region 3	4	2
cellid_000002970-1	sample1	Region 3	8	2
cellid_000002975-1	sample1	Region 3	7	6
cellid_000002978-1	sample1	Region 3	0	2
cellid_000002991-1	sample1	Region 3	0	0
cellid_000002993-1	sample1	Region 3	1	4
cellid_000002997-1	sample1	Region 3	1	4
cellid_000003001-1	sample1	Region 3	7	6
cellid_000003002-1	sample1	Region 3	0	0
cellid_000003005-1	sample1	Region 3	1	5
cellid_000003009-1	sample1	Region 3	7	6
cellid_000003014-1	sample1	Region 3	6	5
cellid_000003016-1	sample1	Region 3	7	6
cellid_000003018-1	sample1	Region 3	0	6
cellid_000003019-1	sample1	Region 3	4	2
cellid_000003020-1	sample1	Region 3	0	0
cellid_000003022-1	sample1	Region 3	0	0
cellid_000003025-1	sample1	Region 3	0	0
cellid_000003026-1	sample1	Region 3	0	0
cellid_000003027-1	sample1	Region 3	6	5
cellid_000003028-1	sample1	Region 3	1	7
cellid_000003034-1	sample1	Region 3	4	2
cellid_000003044-1	sample1	Region 3	8	9
cellid_000003046-1	sample1	Region 3	7	6
cellid_000003048-1	sample1	Region 3	0	0
cellid_000003050-1	sample1	Region 3	2	1
cellid_000003053-1	sample1	Region 3	0	0
cellid_000003054-1	sample1	Region 3	7	6
cellid_000003055-1	sample1	Region 3	1	4
cellid_000003058-1	sample1	Region 3	1	4
cellid_000003059-1	sample1	Region 3	7	6
cellid_000003060-1	sample1	Region 3	4	2
cellid_000003065-1	sample1	Region 3	7	6
cellid_000003083-1	sample1	Region 3	7	6
cellid_000003086-1	sample1	Region 3	1	4
cellid_000003089-1	sample1	Region 3	0	0
cellid_000003090-1	sample1	Region 3	0	0
cellid_000003101-1	sample1	Region 3	1	4
cellid_000003116-1	sample1	Region 3	0	0
cellid_000003119-1	sample1	Region 3	4	2
cellid_000003130-1	sample1	Region 3	1	4
cellid_000003133-1	sample1	Region 3	1	7
cellid_000003141-1	sample1	Region 3	1	4
cellid_000003148-1	sample1	Region 3	0	0
cellid_000003153-1	sample1	Region 3	6	5
cellid_000003154-1	sample1	Region 3	1	4
cellid_000003158-1	sample1	Region 3	4	2
cellid_000003159-1	sample1	Region 3	1	4
cellid_000003163-1	sample1	Region 3	1	4
cellid_000003165-1	sample1	Region 3	4	2
cellid_000003167-1	sample1	Region 3	1	5
cellid_000003169-1	sample1	Region 3	0	0
cellid_000003177-1	sample1	Region 3	1	5
cellid_000003184-1	sample1	Region 3	1	5
cellid_000003186-1	sample1	Region 3	7	6
cellid_000003192-1	sample1	Region 3	0	0
cellid_000003193-1	sample1	Region 3	4	2
cellid_000003196-1	sample1	Region 3	7	6
cellid_000003198-1	sample1	Region 3	0	0
cellid_000003208-1	sample1	Region 3	4	2
cellid_000003216-1	sample1	Region 3	1	5
cellid_000003224-1	sample1	Region 3	1	7
cellid_000003228-1	sample1	Region 3	1	4
cellid_000003232-1	sample1	Region 3	0	0
cellid_000003233-1	sample1	Region 3	0	0
cellid_000003245-1	sample1	Region 3	1	4
cellid_000003248-1	sample1	Region 3	1	7
cellid_000003250-1	sample1	Region 3	6	5
cellid_000003252-1	sample1	Region 3	2	0
cellid_000003265-1	sample1	Region 3	1	4
cellid_000003271-1	sample1	Region 3	1	7
cellid_000003272-1	sample1	Region 3	4	2
cellid_000003273-1	sample1	Region 3	6	5
cellid_000003283-1	sample1	Region 3	7	6
cellid_000003286-1	sample1	Region 3	0	0
cellid_000003298-1	sample1	Region 3	7	6
cellid_000003300-1	sample1	Region 3	1	4
cellid_000003302-1	sample1	Region 3	7	6
cellid_000003305-1	sample1	Region 3	4	2
cellid_000003310-1	sample1	Region 3	7	6
cellid_000003318-1	sample1	Region 3	7	6
cellid_000003319-1	sample1	Region 3	1	4
cellid_000003321-1	sample1	Region 3	1	4
cellid_000003327-1	sample1	Region 3	0	0
cellid_000003332-1	sample1	Region 3	4	2
cellid_000003338-1	sample1	Region 3	4	4
cellid_000003345-1	sample1	Region 3	1	7
cellid_000003347-1	sample1	Region 3	6	5
cellid_000003355-1	sample1	Region 3	0	0
cellid_000003362-1	sample1	Region 3	7	6
cellid_000003363-1	sample1	Region 3	7	6
cellid_000003364-1	sample1	Region 3	0	0
cellid_000003368-1	sample1	Region 3	7	6
cellid_000003370-1	sample1	Region 3	1	4
cellid_000003372-1	sample1	Region 3	7	6
cellid_000003373-1	sample1	Region 3	7	6
cellid_000003375-1	sample1	Region 3	0	0
cellid_000003378-1	sample1	Region 3	1	4
cellid_000003380-1	sample1	Region 3	1	4
cellid_000003381-1	sample1	Region 3	1	7
cellid_000003385-1	sample1	Region 3	1	7
cellid_000003394-1	sample1	Region 3	6	5
cellid_000003397-1	sample1	Region 3	8	2
cellid_000003405-1	sample1	Region 3	0	0
cellid_000003415-1	sample1	Region 3	0	6
cellid_000003419-1	sample1	Region 3	7	6
cellid_000003444-1	sample1	Region 3	4	2
cellid_000003446-1	sample1	Region 3	1	4
cellid_000003449-1	sample1	Region 3	0	0
cellid_000003452-1	sample1	Region 3	1	4
cellid_000003453-1	sample1	Region 3	4	2
cellid_000003463-1	sample1	Region 3	0	0
cellid_000003469-1	sample1	Region 3	1	7
cellid_000003479-1	sample1	Region 3	7	6
cellid_000003489-1	sample1	Region 3	0	6
cellid_000003493-1	sample1	Region 3	1	2
cellid_000003494-1	sample1	Region 3	4	2
cellid_000003513-1	sample1	Region 3	4	2
cellid_000003514-1	sample1	Region 3	0	0
cellid_000003515-1	sample1	Region 3	1	4
cellid_000003518-1	sample1	Region 3	7	6
cellid_000003519-1	sample1	Region 3	8	9
cellid_000003522-1	sample1	Region 3	1	4
cellid_000003523-1	sample1	Region 3	4	4
cellid_000003527-1	sample1	Region 3	4	2
cellid_000003531-1	sample1	Region 3	4	2
cellid_000003541-1	sample1	Region 3	0	0
cellid_000003544-1	sample1	Region 3	1	4
cellid_000003546-1	sample1	Region 3	1	4
cellid_000003547-1	sample1	Region 3	4	2
cellid_000003549-1	sample1	Region 3	1	4
cellid_000003550-1	sample1	Region 3	7	6
cellid_000003557-1	sample1	Region 3	6	5
cellid_000003559-1	sample1	Region 3	1	4
cellid_000003560-1	sample1	Region 3	1	4
cellid_000003567-1	sample1	Region 3	8	2
cellid_000003569-1	sample1	Region 3	0	0
cellid_000003576-1	sample1	Region 3	0	0
cellid_000003578-1	sample1	Region 3	7	6
cellid_000003587-1	sample1	Region 3	7	6
cellid_000003600-1	sample1	Region 3	7	6
cellid_000003602-1	sample1	Region 3	8	2
cellid_000003606-1	sample1	Region 3	4	2
cellid_000003610-1	sample1	Region 3	0	4
cellid_000003612-1	sample1	Region 3	0	0
cellid_000003620-1	sample1	Region 3	7	6
cellid_000003634-1	sample1	Region 3	1	4
cellid_000003636-1	sample1	Region 3	1	4
cellid_000003639-1	sample1	Region 3	8	2
cellid_000003644-1	sample1	Region 3	1	5
cellid_000003646-1	sample1	Region 3	8	2
cellid_000003656-1	sample1	Region 3	1	2
cellid_000003662-1	sample1	Region 3	1	7
cellid_000003673-1	sample1	Region 3	1	4
cellid_000003694-1	sample1	Region 3	0	0
cellid_000003695-1	sample1	Region 3	1	4
cellid_000003701-1	sample1	Region 3	0	0
cellid_000003702-1	sample1	Region 3	1	4
cellid_000003703-1	sample1	Region 3	8	2
cellid_000003709-1	sample1	Region 3	4	6
cellid_000003710-1	sample1	Region 3	1	4
cellid_000003715-1	sample1	Region 3	1	4
cellid_000003716-1	sample1	Region 3	0	0
cellid_000003729-1	sample1	Region 3	7	6
cellid_000003733-1	sample1	Region 3	4	2
cellid_000003761-1	sample1	Region 3	0	0
cellid_000003769-1	sample1	Region 3	0	4
cellid_000003799-1	sample1	Region 3	8	9
cellid_000003821-1	sample1	Region 3	7	6
cellid_000003827-1	sample1	Region 3	8	2
cellid_000003828-1	sample1	Region 3	4	2
cellid_000003829-1	sample1	Region 3	1	4
cellid_000003831-1	sample1	Region 3	1	7
cellid_000003838-1	sample1	Region 3	0	0
cellid_000003851-1	sample1	Region 3	7	6
cellid_000003852-1	sample1	Region 3	4	2
cellid_000003858-1	sample1	Region 3	4	2
cellid_000003859-1	sample1	Region 3	1	4
cellid_000003871-1	sample1	Region 3	7	6
cellid_000003878-1	sample1	Region 3	0	0
cellid_000003889-1	sample1	Region 3	1	4
cellid_000003890-1	sample1	Region 3	0	0
cellid_000003892-1	sample1	Region 3	8	9
cellid_000003904-1	sample1	Region 3	1	4
cellid_000003906-1	sample1	Region 3	7	6
cellid_000003911-1	sample1	Region 3	1	4
cellid_000003916-1	sample1	Region 3	6	5
cellid_000003919-1	sample1	Region 3	8	9
cellid_000003931-1	sample1	Region 3	7	6
cellid_000003941-1	sample1	Region 3	1	7
cellid_000003952-1	sample1	Region 3	1	4
cellid_000003959-1	sample1	Region 3	1	4
cellid_000003960-1	sample1	Region 3	1	4
cellid_000003970-1	sample1	Region 3	7	6
cellid_000003975-1	sample1	Region 3	0	0
cellid_000003980-1	sample1	Region 3	0	0
cellid_000003981-1	sample1	Region 3	1	4
cellid_000003987-1	sample1	Region 3	4	2
cellid_000003998-1	sample1	Region 3	1	4
cellid_000004000-1	sample1	Region 3	6	5
cellid_000004005-1	sample1	Region 3	1	7
cellid_000004010-1	sample1	Region 3	1	4
cellid_000004017-1	sample1	Region 3	1	6
cellid_000004023-1	sample1	Region 3	1	4
cellid_000004025-1	sample1	Region 3	4	2
cellid_000004028-1	sample1	Region 3	4	2
cellid_000004031-1	sample1	Region 3	1	4
cellid_000004040-1	sample1	Region 3	1	7
cellid_000004043-1	sample1	Region 3	4	2
cellid_000004054-1	sample1	Region 3	0	0
cellid_000004057-1	sample1	Region 3	8	9
cellid_000004067-1	sample1	Region 3	0	0
cellid_000004069-1	sample1	Region 3	0	0
cellid_000004080-1	sample1	Region 3	0	0
cellid_000004098-1	sample1	Region 3	8	9
cellid_000004108-1	sample1	Region 3	7	6
cellid_000004121-1	sample1	Region 3	0	0
cellid_000004123-1	sample1	Region 3	7	6
cellid_000004125-1	sample1	Region 3	7	6
cellid_000004128-1	sample1	Region 3	7	6
cellid_000004147-1	sample1	Region 3	1	4
cellid_000004149-1	sample1	Region 3	0	6
cellid_000004150-1	sample1	Region 3	7	6
cellid_000004155-1	sample1	Region 3	8	9
cellid_000004158-1	sample1	Region 3	1	4
cellid_000004162-1	sample1	Region 3	7	6
cellid_000004163-1	sample1	Region 3	0	0
cellid_000004166-1	sample1	Region 3	7	6
cellid_000004175-1	sample1	Region 3	1	4
cellid_000004180-1	sample1	Region 3	7	6
cellid_000004182-1	sample1	Region 3	8	2
cellid_000004186-1	sample1	Region 3	1	4
cellid_000004195-1	sample1	Region 3	7	6
cellid_000004197-1	sample1	Region 3	7	6
cellid_000004199-1	sample1	Region 3	1	6
cellid_000004201-1	sample1	Region 3	0	0
cellid_000004214-1	sample1	Region 3	1	4
cellid_000004216-1	sample1	Region 3	0	6
cellid_000004218-1	sample1	Region 3	7	6
cellid_000004221-1	sample1	Region 3	0	0
cellid_000004224-1	sample1	Region 3	7	6
cellid_000004233-1	sample1	Region 3	0	0
cellid_000004239-1	sample1	Region 3	1	4
cellid_000004249-1	sample1	Region 3	0	6
cellid_000004250-1	sample1	Region 3	0	0
cellid_000004252-1	sample1	Region 3	1	4
cellid_000004255-1	sample1	Region 3	8	2
cellid_000004256-1	sample1	Region 3	7	6
cellid_000004257-1	sample1	Region 3	0	0
cellid_000004272-1	sample1	Region 3	0	0
cellid_000004275-1	sample1	Region 3	1	7
cellid_000004277-1	sample1	Region 3	0	0
cellid_000004278-1	sample1	Region 3	1	4
cellid_000004279-1	sample1	Region 3	1	7
cellid_000004284-1	sample1	Region 3	7	6
cellid_000004286-1	sample1	Region 3	6	5
cellid_000004290-1	sample1	Region 3	6	6
cellid_000004291-1	sample1	Region 3	0	6
cellid_000004293-1	sample1	Region 3	0	6
cellid_000004294-1	sample1	Region 3	6	5
cellid_000004303-1	sample1	Region 3	0	0
cellid_000004304-1	sample1	Region 3	0	6
cellid_000004311-1	sample1	Region 3	7	6
cellid_000004312-1	sample1	Region 3	0	6
cellid_000004316-1	sample1	Region 3	0	0
cellid_000004319-1	sample1	Region 3	4	6
cellid_000004323-1	sample1	Region 3	0	6
cellid_000004325-1	sample1	Region 3	7	6
cellid_000004327-1	sample1	Region 3	0	6
cellid_000004328-1	sample1	Region 3	0	0
cellid_000004332-1	sample1	Region 3	1	4
cellid_000004334-1	sample1	Region 3	0	0
cellid_000004335-1	sample1	Region 3	0	6
cellid_000004340-1	sample1	Region 3	7	6
cellid_000004341-1	sample1	Region 3	0	6
cellid_000004343-1	sample1	Region 3	0	6
cellid_000004345-1	sample1	Region 3	7	6
cellid_000004348-1	sample1	Region 3	6	5
cellid_000004349-1	sample1	Region 3	6	5
cellid_000004350-1	sample1	Region 3	1	4
cellid_000004351-1	sample1	Region 3	0	0
cellid_000004353-1	sample1	Region 3	6	5
cellid_000004354-1	sample1	Region 3	0	6
cellid_000004358-1	sample1	Region 3	0	6
cellid_000004359-1	sample1	Region 3	4	2
cellid_000004360-1	sample1	Region 3	6	5
cellid_000004365-1	sample1	Region 3	0	6
cellid_000004374-1	sample1	Region 3	0	0
cellid_000004382-1	sample1	Region 3	0	0
cellid_000004386-1	sample1	Region 3	0	0
cellid_000004389-1	sample1	Region 3	0	6
cellid_000004392-1	sample1	Region 3	6	5
cellid_000004399-1	sample1	Region 3	0	0
cellid_000004402-1	sample1	Region 3	6	5
cellid_000004410-1	sample1	Region 3	0	0
cellid_000004411-1	sample1	Region 3	0	0
cellid_000004417-1	sample1	Region 3	0	0
cellid_000004421-1	sample1	Region 3	0	0
cellid_000004423-1	sample1	Region 3	0	0
cellid_000004428-1	sample1	Region 3	1	6
cellid_000004429-1	sample1	Region 3	0	0
cellid_000004434-1	sample1	Region 3	6	5
cellid_000004443-1	sample1	Region 3	0	6
cellid_000004445-1	sample1	Region 3	4	6
cellid_000004452-1	sample1	Region 3	13	16
cellid_000004457-1	sample1	Region 3	0	0
