# Generated: 2026-07-28T14:57:42.433427
# Sample: sample2
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10105
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000002176-1	sample2	Region 3	0	2
cellid_000002178-1	sample2	Region 3	3	3
cellid_000002181-1	sample2	Region 3	2	1
cellid_000002183-1	sample2	Region 3	2	1
cellid_000002192-1	sample2	Region 3	3	3
cellid_000002194-1	sample2	Region 3	2	1
cellid_000002195-1	sample2	Region 3	3	3
cellid_000002196-1	sample2	Region 3	0	2
cellid_000002197-1	sample2	Region 3	2	1
cellid_000002202-1	sample2	Region 3	0	2
cellid_000002207-1	sample2	Region 3	3	3
cellid_000002215-1	sample2	Region 3	2	1
cellid_000002218-1	sample2	Region 3	0	2
cellid_000002219-1	sample2	Region 3	0	2
cellid_000002221-1	sample2	Region 3	3	3
cellid_000002225-1	sample2	Region 3	0	2
cellid_000002227-1	sample2	Region 3	0	2
cellid_000002237-1	sample2	Region 3	0	2
cellid_000002241-1	sample2	Region 3	2	1
cellid_000002242-1	sample2	Region 3	3	3
cellid_000002247-1	sample2	Region 3	0	2
cellid_000002257-1	sample2	Region 3	2	1
cellid_000002258-1	sample2	Region 3	0	2
cellid_000002266-1	sample2	Region 3	2	1
cellid_000002273-1	sample2	Region 3	0	4
cellid_000002275-1	sample2	Region 3	3	3
cellid_000002278-1	sample2	Region 3	3	3
cellid_000002281-1	sample2	Region 3	0	2
cellid_000002285-1	sample2	Region 3	3	3
cellid_000002287-1	sample2	Region 3	0	2
cellid_000002291-1	sample2	Region 3	0	2
cellid_000002292-1	sample2	Region 3	0	2
cellid_000002294-1	sample2	Region 3	2	1
cellid_000002305-1	sample2	Region 3	3	3
cellid_000002307-1	sample2	Region 3	2	1
cellid_000002309-1	sample2	Region 3	3	3
cellid_000002314-1	sample2	Region 3	8	16
cellid_000002315-1	sample2	Region 3	6	8
cellid_000002318-1	sample2	Region 3	2	1
cellid_000002321-1	sample2	Region 3	3	3
cellid_000002323-1	sample2	Region 3	0	2
cellid_000002324-1	sample2	Region 3	6	8
cellid_000002328-1	sample2	Region 3	2	1
cellid_000002329-1	sample2	Region 3	0	2
cellid_000002332-1	sample2	Region 3	2	1
cellid_000002337-1	sample2	Region 3	0	2
cellid_000002338-1	sample2	Region 3	0	2
cellid_000002342-1	sample2	Region 3	6	8
cellid_000002344-1	sample2	Region 3	0	2
cellid_000002345-1	sample2	Region 3	2	1
cellid_000002348-1	sample2	Region 3	3	3
cellid_000002352-1	sample2	Region 3	0	2
cellid_000002353-1	sample2	Region 3	0	2
cellid_000002357-1	sample2	Region 3	3	3
cellid_000002360-1	sample2	Region 3	2	2
cellid_000002365-1	sample2	Region 3	3	3
cellid_000002366-1	sample2	Region 3	5	6
cellid_000002371-1	sample2	Region 3	2	1
cellid_000002373-1	sample2	Region 3	3	3
cellid_000002378-1	sample2	Region 3	2	1
cellid_000002379-1	sample2	Region 3	0	2
cellid_000002383-1	sample2	Region 3	3	3
cellid_000002385-1	sample2	Region 3	5	6
cellid_000002388-1	sample2	Region 3	0	2
cellid_000002393-1	sample2	Region 3	3	3
cellid_000002401-1	sample2	Region 3	6	8
cellid_000002402-1	sample2	Region 3	3	3
cellid_000002403-1	sample2	Region 3	0	2
cellid_000002404-1	sample2	Region 3	3	3
cellid_000002411-1	sample2	Region 3	2	1
cellid_000002416-1	sample2	Region 3	2	1
cellid_000002417-1	sample2	Region 3	3	3
cellid_000002420-1	sample2	Region 3	0	2
cellid_000002423-1	sample2	Region 3	6	8
cellid_000002427-1	sample2	Region 3	3	3
cellid_000002429-1	sample2	Region 3	8	16
cellid_000002431-1	sample2	Region 3	0	2
cellid_000002435-1	sample2	Region 3	0	2
cellid_000002441-1	sample2	Region 3	3	3
cellid_000002442-1	sample2	Region 3	3	3
cellid_000002446-1	sample2	Region 3	0	2
cellid_000002453-1	sample2	Region 3	6	8
cellid_000002464-1	sample2	Region 3	0	2
cellid_000002471-1	sample2	Region 3	2	1
cellid_000002482-1	sample2	Region 3	2	1
cellid_000002484-1	sample2	Region 3	3	3
cellid_000002487-1	sample2	Region 3	3	3
cellid_000002491-1	sample2	Region 3	0	2
cellid_000002498-1	sample2	Region 3	0	2
cellid_000002499-1	sample2	Region 3	2	1
cellid_000002503-1	sample2	Region 3	6	8
cellid_000002504-1	sample2	Region 3	0	2
cellid_000002505-1	sample2	Region 3	2	1
cellid_000002506-1	sample2	Region 3	0	2
cellid_000002507-1	sample2	Region 3	2	1
cellid_000002509-1	sample2	Region 3	0	2
cellid_000002512-1	sample2	Region 3	2	1
cellid_000002516-1	sample2	Region 3	0	2
cellid_000002517-1	sample2	Region 3	2	1
cellid_000002518-1	sample2	Region 3	3	3
cellid_000002520-1	sample2	Region 3	0	2
cellid_000002522-1	sample2	Region 3	7	1
cellid_000002529-1	sample2	Region 3	0	2
cellid_000002532-1	sample2	Region 3	0	2
cellid_000002533-1	sample2	Region 3	0	2
cellid_000002534-1	sample2	Region 3	2	1
cellid_000002536-1	sample2	Region 3	6	8
cellid_000002539-1	sample2	Region 3	3	3
cellid_000002540-1	sample2	Region 3	2	1
cellid_000002544-1	sample2	Region 3	2	1
cellid_000002547-1	sample2	Region 3	2	1
cellid_000002548-1	sample2	Region 3	0	2
cellid_000002552-1	sample2	Region 3	3	3
cellid_000002555-1	sample2	Region 3	6	8
cellid_000002559-1	sample2	Region 3	0	2
cellid_000002562-1	sample2	Region 3	3	3
cellid_000002565-1	sample2	Region 3	0	2
cellid_000002567-1	sample2	Region 3	0	2
cellid_000002576-1	sample2	Region 3	0	2
cellid_000002579-1	sample2	Region 3	5	6
cellid_000002580-1	sample2	Region 3	3	3
cellid_000002589-1	sample2	Region 3	2	1
cellid_000002610-1	sample2	Region 3	3	3
cellid_000002611-1	sample2	Region 3	2	1
cellid_000002614-1	sample2	Region 3	0	2
cellid_000002615-1	sample2	Region 3	2	1
cellid_000002616-1	sample2	Region 3	0	2
cellid_000002622-1	sample2	Region 3	2	1
cellid_000002628-1	sample2	Region 3	3	3
cellid_000002629-1	sample2	Region 3	6	8
cellid_000002635-1	sample2	Region 3	0	2
cellid_000002639-1	sample2	Region 3	8	16
cellid_000002640-1	sample2	Region 3	2	1
cellid_000002643-1	sample2	Region 3	0	2
cellid_000002645-1	sample2	Region 3	2	1
cellid_000002656-1	sample2	Region 3	3	3
cellid_000002660-1	sample2	Region 3	0	2
cellid_000002663-1	sample2	Region 3	2	1
cellid_000002667-1	sample2	Region 3	2	3
cellid_000002670-1	sample2	Region 3	0	8
cellid_000002673-1	sample2	Region 3	6	8
cellid_000002674-1	sample2	Region 3	0	2
cellid_000002676-1	sample2	Region 3	0	2
cellid_000002677-1	sample2	Region 3	2	1
cellid_000002679-1	sample2	Region 3	3	3
cellid_000002682-1	sample2	Region 3	0	2
cellid_000002683-1	sample2	Region 3	3	3
cellid_000002686-1	sample2	Region 3	2	1
cellid_000002694-1	sample2	Region 3	0	2
cellid_000002699-1	sample2	Region 3	3	3
cellid_000002703-1	sample2	Region 3	2	1
cellid_000002717-1	sample2	Region 3	2	1
cellid_000002718-1	sample2	Region 3	2	1
cellid_000002719-1	sample2	Region 3	2	1
cellid_000002721-1	sample2	Region 3	0	2
cellid_000002722-1	sample2	Region 3	3	3
cellid_000002727-1	sample2	Region 3	2	8
cellid_000002732-1	sample2	Region 3	0	2
cellid_000002734-1	sample2	Region 3	6	8
cellid_000002744-1	sample2	Region 3	0	2
cellid_000002745-1	sample2	Region 3	2	1
cellid_000002748-1	sample2	Region 3	0	2
cellid_000002749-1	sample2	Region 3	2	1
cellid_000002756-1	sample2	Region 3	2	1
cellid_000002762-1	sample2	Region 3	2	1
cellid_000002776-1	sample2	Region 3	0	2
cellid_000002778-1	sample2	Region 3	0	2
cellid_000002779-1	sample2	Region 3	3	3
cellid_000002787-1	sample2	Region 3	3	3
cellid_000002793-1	sample2	Region 3	3	3
cellid_000002801-1	sample2	Region 3	6	8
cellid_000002802-1	sample2	Region 3	2	1
cellid_000002803-1	sample2	Region 3	0	2
cellid_000002807-1	sample2	Region 3	2	1
cellid_000002809-1	sample2	Region 3	0	2
cellid_000002811-1	sample2	Region 3	3	3
cellid_000002815-1	sample2	Region 3	2	1
cellid_000002816-1	sample2	Region 3	3	3
cellid_000002821-1	sample2	Region 3	3	3
cellid_000002828-1	sample2	Region 3	0	2
cellid_000002836-1	sample2	Region 3	5	6
cellid_000002839-1	sample2	Region 3	2	1
cellid_000002841-1	sample2	Region 3	0	2
cellid_000002846-1	sample2	Region 3	0	2
cellid_000002848-1	sample2	Region 3	5	6
cellid_000002851-1	sample2	Region 3	2	1
cellid_000002866-1	sample2	Region 3	5	6
cellid_000002872-1	sample2	Region 3	2	1
cellid_000002874-1	sample2	Region 3	2	1
cellid_000002876-1	sample2	Region 3	0	1
cellid_000002877-1	sample2	Region 3	5	6
cellid_000002881-1	sample2	Region 3	5	6
cellid_000002888-1	sample2	Region 3	2	1
cellid_000002894-1	sample2	Region 3	2	1
cellid_000002899-1	sample2	Region 3	2	1
cellid_000002912-1	sample2	Region 3	0	2
cellid_000002914-1	sample2	Region 3	5	6
cellid_000002919-1	sample2	Region 3	2	1
cellid_000002920-1	sample2	Region 3	5	6
cellid_000002928-1	sample2	Region 3	2	1
cellid_000002929-1	sample2	Region 3	0	2
cellid_000002932-1	sample2	Region 3	3	3
cellid_000002933-1	sample2	Region 3	0	2
cellid_000002936-1	sample2	Region 3	3	8
cellid_000002939-1	sample2	Region 3	0	2
cellid_000002942-1	sample2	Region 3	0	2
cellid_000002949-1	sample2	Region 3	0	2
cellid_000002954-1	sample2	Region 3	0	2
cellid_000002960-1	sample2	Region 3	0	2
cellid_000002963-1	sample2	Region 3	5	6
cellid_000002965-1	sample2	Region 3	5	6
cellid_000002966-1	sample2	Region 3	5	6
cellid_000002971-1	sample2	Region 3	0	2
cellid_000002977-1	sample2	Region 3	5	6
cellid_000002981-1	sample2	Region 3	5	6
cellid_000002982-1	sample2	Region 3	2	1
cellid_000002983-1	sample2	Region 3	3	3
cellid_000002984-1	sample2	Region 3	5	6
cellid_000002985-1	sample2	Region 3	5	6
cellid_000002986-1	sample2	Region 3	5	6
cellid_000002988-1	sample2	Region 3	2	1
cellid_000002990-1	sample2	Region 3	2	1
cellid_000002992-1	sample2	Region 3	2	1
cellid_000002994-1	sample2	Region 3	0	2
cellid_000002996-1	sample2	Region 3	0	2
cellid_000003000-1	sample2	Region 3	5	6
cellid_000003004-1	sample2	Region 3	0	2
cellid_000003006-1	sample2	Region 3	3	3
cellid_000003007-1	sample2	Region 3	2	1
cellid_000003010-1	sample2	Region 3	3	3
cellid_000003033-1	sample2	Region 3	3	3
cellid_000003043-1	sample2	Region 3	2	1
cellid_000003052-1	sample2	Region 3	5	6
cellid_000003062-1	sample2	Region 3	2	1
cellid_000003069-1	sample2	Region 3	0	2
cellid_000003070-1	sample2	Region 3	0	2
cellid_000003072-1	sample2	Region 3	0	2
cellid_000003074-1	sample2	Region 3	3	3
cellid_000003075-1	sample2	Region 3	0	2
cellid_000003080-1	sample2	Region 3	2	1
cellid_000003084-1	sample2	Region 3	0	2
cellid_000003088-1	sample2	Region 3	6	8
cellid_000003091-1	sample2	Region 3	0	2
cellid_000003095-1	sample2	Region 3	0	2
cellid_000003096-1	sample2	Region 3	0	2
cellid_000003098-1	sample2	Region 3	0	2
cellid_000003100-1	sample2	Region 3	0	2
cellid_000003106-1	sample2	Region 3	0	2
cellid_000003107-1	sample2	Region 3	5	6
cellid_000003108-1	sample2	Region 3	2	1
cellid_000003110-1	sample2	Region 3	0	2
cellid_000003125-1	sample2	Region 3	8	7
cellid_000003145-1	sample2	Region 3	3	3
cellid_000003147-1	sample2	Region 3	5	6
cellid_000003160-1	sample2	Region 3	3	3
cellid_000003170-1	sample2	Region 3	0	2
cellid_000003171-1	sample2	Region 3	2	1
cellid_000003175-1	sample2	Region 3	0	2
cellid_000003179-1	sample2	Region 3	5	6
cellid_000003185-1	sample2	Region 3	3	3
cellid_000003202-1	sample2	Region 3	3	3
cellid_000003203-1	sample2	Region 3	2	1
cellid_000003204-1	sample2	Region 3	0	2
cellid_000003210-1	sample2	Region 3	5	6
cellid_000003217-1	sample2	Region 3	0	2
cellid_000003218-1	sample2	Region 3	0	2
cellid_000003221-1	sample2	Region 3	3	3
cellid_000003230-1	sample2	Region 3	2	1
cellid_000003231-1	sample2	Region 3	2	1
cellid_000003234-1	sample2	Region 3	2	1
cellid_000003235-1	sample2	Region 3	0	2
cellid_000003238-1	sample2	Region 3	2	1
cellid_000003239-1	sample2	Region 3	5	6
cellid_000003240-1	sample2	Region 3	5	6
cellid_000003242-1	sample2	Region 3	5	6
cellid_000003246-1	sample2	Region 3	2	1
cellid_000003249-1	sample2	Region 3	8	7
cellid_000003251-1	sample2	Region 3	2	1
cellid_000003253-1	sample2	Region 3	0	2
cellid_000003258-1	sample2	Region 3	0	2
cellid_000003277-1	sample2	Region 3	5	6
cellid_000003278-1	sample2	Region 3	0	2
cellid_000003279-1	sample2	Region 3	0	2
cellid_000003285-1	sample2	Region 3	0	2
cellid_000003288-1	sample2	Region 3	2	1
cellid_000003290-1	sample2	Region 3	2	1
cellid_000003296-1	sample2	Region 3	0	2
cellid_000003301-1	sample2	Region 3	0	2
cellid_000003307-1	sample2	Region 3	2	1
cellid_000003309-1	sample2	Region 3	2	1
cellid_000003311-1	sample2	Region 3	2	3
cellid_000003312-1	sample2	Region 3	0	2
cellid_000003314-1	sample2	Region 3	7	4
cellid_000003316-1	sample2	Region 3	0	2
cellid_000003322-1	sample2	Region 3	0	2
cellid_000003323-1	sample2	Region 3	0	2
cellid_000003326-1	sample2	Region 3	0	2
cellid_000003328-1	sample2	Region 3	5	6
cellid_000003334-1	sample2	Region 3	0	2
cellid_000003335-1	sample2	Region 3	3	3
cellid_000003336-1	sample2	Region 3	0	2
cellid_000003342-1	sample2	Region 3	3	3
cellid_000003350-1	sample2	Region 3	0	4
cellid_000003351-1	sample2	Region 3	0	4
cellid_000003352-1	sample2	Region 3	0	2
cellid_000003353-1	sample2	Region 3	2	1
cellid_000003354-1	sample2	Region 3	2	1
cellid_000003357-1	sample2	Region 3	2	1
cellid_000003371-1	sample2	Region 3	0	2
cellid_000003374-1	sample2	Region 3	3	3
cellid_000003379-1	sample2	Region 3	6	8
cellid_000003386-1	sample2	Region 3	0	2
cellid_000003388-1	sample2	Region 3	2	1
cellid_000003395-1	sample2	Region 3	2	1
cellid_000003396-1	sample2	Region 3	1	11
cellid_000003398-1	sample2	Region 3	0	2
cellid_000003400-1	sample2	Region 3	0	2
cellid_000003402-1	sample2	Region 3	0	2
cellid_000003406-1	sample2	Region 3	3	3
cellid_000003410-1	sample2	Region 3	3	3
cellid_000003412-1	sample2	Region 3	2	1
cellid_000003423-1	sample2	Region 3	0	2
cellid_000003430-1	sample2	Region 3	6	8
cellid_000003433-1	sample2	Region 3	5	6
cellid_000003436-1	sample2	Region 3	2	1
cellid_000003440-1	sample2	Region 3	7	4
cellid_000003445-1	sample2	Region 3	5	6
cellid_000003451-1	sample2	Region 3	0	2
cellid_000003454-1	sample2	Region 3	2	1
cellid_000003455-1	sample2	Region 3	0	2
cellid_000003456-1	sample2	Region 3	7	4
cellid_000003457-1	sample2	Region 3	0	2
cellid_000003458-1	sample2	Region 3	0	8
cellid_000003462-1	sample2	Region 3	0	2
cellid_000003464-1	sample2	Region 3	3	3
cellid_000003465-1	sample2	Region 3	0	2
cellid_000003481-1	sample2	Region 3	2	1
cellid_000003482-1	sample2	Region 3	3	3
cellid_000003484-1	sample2	Region 3	3	3
cellid_000003487-1	sample2	Region 3	2	1
cellid_000003490-1	sample2	Region 3	0	2
cellid_000003492-1	sample2	Region 3	5	6
cellid_000003498-1	sample2	Region 3	3	3
cellid_000003505-1	sample2	Region 3	2	1
cellid_000003506-1	sample2	Region 3	0	2
cellid_000003510-1	sample2	Region 3	5	6
cellid_000003511-1	sample2	Region 3	2	1
cellid_000003517-1	sample2	Region 3	0	2
cellid_000003521-1	sample2	Region 3	0	2
cellid_000003534-1	sample2	Region 3	6	8
cellid_000003536-1	sample2	Region 3	0	2
cellid_000003542-1	sample2	Region 3	5	6
cellid_000003543-1	sample2	Region 3	0	2
cellid_000003548-1	sample2	Region 3	2	1
cellid_000003551-1	sample2	Region 3	0	2
cellid_000003554-1	sample2	Region 3	0	4
cellid_000003556-1	sample2	Region 3	2	1
cellid_000003565-1	sample2	Region 3	2	8
cellid_000003566-1	sample2	Region 3	0	8
cellid_000003572-1	sample2	Region 3	2	1
cellid_000003574-1	sample2	Region 3	0	2
cellid_000003577-1	sample2	Region 3	0	2
cellid_000003579-1	sample2	Region 3	6	8
cellid_000003580-1	sample2	Region 3	0	2
cellid_000003582-1	sample2	Region 3	3	3
cellid_000003585-1	sample2	Region 3	0	2
cellid_000003586-1	sample2	Region 3	0	2
cellid_000003590-1	sample2	Region 3	0	2
cellid_000003595-1	sample2	Region 3	0	2
cellid_000003599-1	sample2	Region 3	6	8
cellid_000003601-1	sample2	Region 3	3	3
cellid_000003604-1	sample2	Region 3	0	2
cellid_000003609-1	sample2	Region 3	6	8
cellid_000003611-1	sample2	Region 3	3	3
cellid_000003614-1	sample2	Region 3	5	6
cellid_000003616-1	sample2	Region 3	2	8
cellid_000003617-1	sample2	Region 3	0	2
cellid_000003624-1	sample2	Region 3	5	6
cellid_000003626-1	sample2	Region 3	3	3
cellid_000003630-1	sample2	Region 3	2	1
cellid_000003632-1	sample2	Region 3	3	3
cellid_000003635-1	sample2	Region 3	2	1
cellid_000003637-1	sample2	Region 3	0	2
cellid_000003642-1	sample2	Region 3	0	2
cellid_000003643-1	sample2	Region 3	0	1
cellid_000003650-1	sample2	Region 3	3	3
cellid_000003655-1	sample2	Region 3	0	3
cellid_000003658-1	sample2	Region 3	2	1
cellid_000003669-1	sample2	Region 3	2	1
cellid_000003671-1	sample2	Region 3	0	2
cellid_000003672-1	sample2	Region 3	0	2
cellid_000003676-1	sample2	Region 3	6	8
cellid_000003679-1	sample2	Region 3	6	8
cellid_000003682-1	sample2	Region 3	0	4
cellid_000003684-1	sample2	Region 3	2	1
cellid_000003696-1	sample2	Region 3	2	1
cellid_000003705-1	sample2	Region 3	2	1
cellid_000003706-1	sample2	Region 3	0	2
cellid_000003707-1	sample2	Region 3	0	2
cellid_000003713-1	sample2	Region 3	2	1
cellid_000003714-1	sample2	Region 3	0	2
cellid_000003722-1	sample2	Region 3	5	6
cellid_000003723-1	sample2	Region 3	3	3
cellid_000003730-1	sample2	Region 3	2	1
cellid_000003738-1	sample2	Region 3	0	2
cellid_000003742-1	sample2	Region 3	5	6
cellid_000003743-1	sample2	Region 3	2	1
cellid_000003745-1	sample2	Region 3	0	2
cellid_000003746-1	sample2	Region 3	0	2
cellid_000003747-1	sample2	Region 3	0	2
cellid_000003749-1	sample2	Region 3	0	2
cellid_000003750-1	sample2	Region 3	2	1
cellid_000003757-1	sample2	Region 3	6	8
cellid_000003760-1	sample2	Region 3	2	1
cellid_000003763-1	sample2	Region 3	0	8
cellid_000003771-1	sample2	Region 3	0	4
cellid_000003774-1	sample2	Region 3	5	6
cellid_000003786-1	sample2	Region 3	6	8
cellid_000003787-1	sample2	Region 3	2	1
cellid_000003789-1	sample2	Region 3	2	1
cellid_000003790-1	sample2	Region 3	2	1
cellid_000003791-1	sample2	Region 3	6	8
cellid_000003824-1	sample2	Region 3	2	1
cellid_000003833-1	sample2	Region 3	6	8
cellid_000003837-1	sample2	Region 3	2	7
cellid_000003841-1	sample2	Region 3	0	4
cellid_000003842-1	sample2	Region 3	2	1
cellid_000003848-1	sample2	Region 3	0	2
cellid_000003856-1	sample2	Region 3	0	4
cellid_000003862-1	sample2	Region 3	0	2
cellid_000003863-1	sample2	Region 3	0	2
cellid_000003866-1	sample2	Region 3	2	1
cellid_000003867-1	sample2	Region 3	0	2
cellid_000003868-1	sample2	Region 3	6	8
cellid_000003884-1	sample2	Region 3	2	1
cellid_000003886-1	sample2	Region 3	0	2
cellid_000003891-1	sample2	Region 3	3	3
cellid_000003900-1	sample2	Region 3	3	3
cellid_000003901-1	sample2	Region 3	3	3
cellid_000003920-1	sample2	Region 3	3	3
cellid_000003925-1	sample2	Region 3	0	2
cellid_000003950-1	sample2	Region 3	2	1
cellid_000003954-1	sample2	Region 3	0	2
cellid_000003955-1	sample2	Region 3	6	8
cellid_000003964-1	sample2	Region 3	3	3
cellid_000003977-1	sample2	Region 3	3	3
cellid_000003979-1	sample2	Region 3	2	1
cellid_000003984-1	sample2	Region 3	0	2
cellid_000003991-1	sample2	Region 3	0	2
cellid_000004003-1	sample2	Region 3	0	2
cellid_000004011-1	sample2	Region 3	5	6
cellid_000004014-1	sample2	Region 3	2	1
cellid_000004015-1	sample2	Region 3	2	1
cellid_000004019-1	sample2	Region 3	2	1
cellid_000004020-1	sample2	Region 3	3	3
cellid_000004026-1	sample2	Region 3	6	8
cellid_000004033-1	sample2	Region 3	2	8
cellid_000004034-1	sample2	Region 3	0	2
cellid_000004041-1	sample2	Region 3	3	3
cellid_000004044-1	sample2	Region 3	6	8
cellid_000004055-1	sample2	Region 3	3	3
cellid_000004064-1	sample2	Region 3	2	1
cellid_000004065-1	sample2	Region 3	3	3
cellid_000004068-1	sample2	Region 3	0	2
cellid_000004070-1	sample2	Region 3	0	2
cellid_000004084-1	sample2	Region 3	0	2
cellid_000004091-1	sample2	Region 3	0	2
cellid_000004093-1	sample2	Region 3	2	1
cellid_000004095-1	sample2	Region 3	2	1
cellid_000004099-1	sample2	Region 3	2	1
cellid_000004101-1	sample2	Region 3	3	3
cellid_000004104-1	sample2	Region 3	0	2
cellid_000004119-1	sample2	Region 3	2	1
cellid_000004131-1	sample2	Region 3	6	8
cellid_000004135-1	sample2	Region 3	0	4
cellid_000004139-1	sample2	Region 3	0	2
cellid_000004156-1	sample2	Region 3	2	1
cellid_000004157-1	sample2	Region 3	5	6
cellid_000004159-1	sample2	Region 3	3	3
cellid_000004161-1	sample2	Region 3	6	8
cellid_000004168-1	sample2	Region 3	0	2
cellid_000004172-1	sample2	Region 3	0	2
cellid_000004184-1	sample2	Region 3	0	2
cellid_000004185-1	sample2	Region 3	1	8
cellid_000004191-1	sample2	Region 3	0	2
cellid_000004196-1	sample2	Region 3	0	2
cellid_000004203-1	sample2	Region 3	2	1
cellid_000004206-1	sample2	Region 3	0	2
cellid_000004207-1	sample2	Region 3	2	1
cellid_000004210-1	sample2	Region 3	0	2
cellid_000004226-1	sample2	Region 3	0	4
cellid_000004231-1	sample2	Region 3	6	8
cellid_000004232-1	sample2	Region 3	6	8
cellid_000004240-1	sample2	Region 3	3	3
cellid_000004245-1	sample2	Region 3	0	2
cellid_000004251-1	sample2	Region 3	0	2
cellid_000004253-1	sample2	Region 3	0	2
cellid_000004265-1	sample2	Region 3	6	8
cellid_000004267-1	sample2	Region 3	2	2
cellid_000004270-1	sample2	Region 3	0	2
cellid_000004283-1	sample2	Region 3	2	8
cellid_000004287-1	sample2	Region 3	2	1
cellid_000004288-1	sample2	Region 3	2	8
cellid_000004295-1	sample2	Region 3	5	6
cellid_000004299-1	sample2	Region 3	2	8
cellid_000004302-1	sample2	Region 3	2	8
cellid_000004305-1	sample2	Region 3	2	8
cellid_000004310-1	sample2	Region 3	2	8
cellid_000004313-1	sample2	Region 3	2	8
cellid_000004317-1	sample2	Region 3	2	1
cellid_000004321-1	sample2	Region 3	2	8
cellid_000004322-1	sample2	Region 3	2	8
cellid_000004330-1	sample2	Region 3	6	8
cellid_000004331-1	sample2	Region 3	2	1
cellid_000004337-1	sample2	Region 3	5	6
cellid_000004339-1	sample2	Region 3	5	6
cellid_000004346-1	sample2	Region 3	2	8
cellid_000004356-1	sample2	Region 3	2	8
cellid_000004357-1	sample2	Region 3	0	8
cellid_000004362-1	sample2	Region 3	0	2
cellid_000004364-1	sample2	Region 3	0	4
cellid_000004366-1	sample2	Region 3	2	1
cellid_000004367-1	sample2	Region 3	2	8
cellid_000004369-1	sample2	Region 3	2	1
cellid_000004370-1	sample2	Region 3	2	8
cellid_000004371-1	sample2	Region 3	2	8
cellid_000004372-1	sample2	Region 3	0	2
cellid_000004375-1	sample2	Region 3	5	6
cellid_000004377-1	sample2	Region 3	2	8
